DATAFLOW,FREQ,REF_AREA,DATA_TYPE,TYPE_OF_CROP,DESTINATION_WINEGRAPES,TIME_PERIOD,OBS_VALUE,OBS_STATUS,NOTE_DS,NOTE_REF_AREA,NOTE_DATA_TYPE,NOTE_TYPE_OF_CROP_EUCODE,NOTE_TYPE_OF_CROP,NOTE_DESTINATION_WINEGRAPES,NOTE_TIME_PERIOD,BASE_PER,UNIT_MEAS,UNIT_MULT
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,IT,ART,OTHROOTSBULBSTUBPOT,ALL,2025,8,,,,,R9000_II,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,IT,ART,OTMFC,ALL,2025,28253,,,,,G9100,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,IT,ART,PARSNGROPEN,ALL,2025,1385,,,,,I5000_II,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,IT,ART,PEACH,ALL,2025,36152,,,,,F1210,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,IT,ART,PEACH,ALL,2026,36744,,,,,F1210,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,IT,ART,PEAENFIEL,ALL,2025,14460,,,,,V5100_II,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,IT,ART,PEAPROT,ALL,2025,6909,,,,,P1100_I,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,IT,ART,PEAPROT,ALL,2026,8340,,,,,P1100_I,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,IT,ART,PEAR,ALL,2025,19941,,,,,F1120,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,IT,ART,PEAR,ALL,2026,19732,,,,,F1120,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,IT,ART,PEAS,ALL,2025,5214,,,,,P1100_II,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,IT,ART,PEAS,ALL,2026,11643,,,,,P1100_II,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,IT,ART,PERMGRASSE,ALL,2025,744804,,,,,J1000,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,IT,ART,PGPNP,ALL,2025,30169,,,,,J3000,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,IT,ART,PGRAPM,ALL,2025,3536791,,,,,J0000,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,IT,ART,PIGBRE,ALL,2025,7471,,,,,C1320,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,IT,ART,PIGBRE,ALL,2026,24066,,,,,C1320,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,IT,ART,PIGWETSPRING,ALL,2025,8768,,,,,C1112,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,IT,ART,PIGWETSPRING,ALL,2026,16128,,,,,C1112,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,IT,ART,PIGWETWINT,ALL,2025,502474,,,,,C1111,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,IT,ART,PIGWETWINT,ALL,2026,515615,,,,,C1111,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,IT,ART,PISTS,ALL,2025,4005,,,,,F4910,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,IT,ART,PLSDSIEDFO,ALL,2025,2548,,,,,F1112,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,IT,ART,PLSDSIEDFO,ALL,2026,2409,,,,,F1112,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,IT,ART,PLSFRFESHC,ALL,2025,52562,,,,,F1111,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,IT,ART,PLSFRFESHC,ALL,2026,52603,,,,,F1111,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,IT,ART,PLUM,ALL,2025,11763,,,,,F1250,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,IT,ART,PLUM,ALL,2026,11712,,,,,F1250,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,IT,ART,POME,ALL,2025,306,,,,,T4000,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,IT,ART,POMETES,ALL,2025,1936,,,,,F2900_II,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,IT,ART,POORINGS,ALL,2025,1807183,,,,,J2200,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,IT,ART,POTA,ALL,2025,33253,,,,,R1000_II,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,IT,ART,POTA,ALL,2026,31818,,,,,R1000_II,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,IT,ART,PRICKLYPEAR,ALL,2025,8688,,,,,F2900_III,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,IT,ART,PSEUDOCEREA,ALL,2025,384,,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,IT,ART,PSEUDOCEREA,ALL,2026,501,,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,IT,ART,PULSEOPRO,ALL,2025,378,,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,IT,ART,PULSEOPRO,ALL,2026,182,,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,IT,ART,QUIN,ALL,2025,69,,,,,F1190_I,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,IT,ART,QUINOA,ALL,2025,73,,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,IT,ART,QUINOA,ALL,2026,72,,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,IT,ART,RADIOPEN,ALL,2025,445,,,,,V4500_I,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,IT,ART,RAPE,ALL,2025,19856,,,,,I1111,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,IT,ART,RAPE,ALL,2026,21203,,,,,I1111,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,IT,ART,RDCBAE,ALL,2025,129,,,,,V1320,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,IT,ART,RDCBAE,ALL,2026,113,,,,,V1320,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,IT,ART,RDOAGS,ALL,2025,30127,,,,,T1300,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,IT,ART,RDOAGS,ALL,2026,28708,,,,,T1300,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,IT,ART,REDCURRA,ALL,2025,129,,,,,F3120,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,IT,ART,REDRINOP,ALL,2025,7649,,,,,V3600_II,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,IT,ART,REDRINOP,ALL,2026,7293,,,,,V3600_II,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,IT,ART,RICE,ALL,2025,231347,,,,,C2000,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,IT,ART,ROUSPBERRI,ALL,2025,353,,,,,F3200,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,IT,ART,ROWAN,ALL,2025,3,,,,,F3900_I,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,IT,ART,RYE,ALL,2025,3599,,,,,C1210,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,IT,ART,RYE,ALL,2026,3389,,,,,C1210,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,IT,ART,SAIN,ALL,2025,15842,,,,,G2900_I,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,IT,ART,SAVOBAGEIN,ALL,2025,4075,,,,,V1330,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,IT,ART,SAVOBAGEIN,ALL,2026,3848,,,,,V1330,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,IT,ART,SESA,ALL,2025,30,,,,,I1190_I,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,IT,ART,SHALLOT,ALL,2025,185,,,,,V4220,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,IT,ART,SHALLOT,ALL,2026,158,,,,,V4220,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,IT,ART,SORGH,ALL,2025,48145,,,,,C1700,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,IT,ART,SORGH,ALL,2026,46901,,,,,C1700,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,IT,ART,SOYA,ALL,2025,297775,,,,,I1130,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,IT,ART,SOYA,ALL,2026,291260,,,,,I1130,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,IT,ART,SPANPARCET,ALL,2025,97564,,,,,G2900_II,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,IT,ART,SPINNOPEN,ALL,2025,4692,,,,,V2500_II,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,IT,ART,SRNRIIXES,ALL,2025,97,,,,,C1420,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,IT,ART,STRAIEINO,ALL,2025,1586,,,,,S0000_II,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,IT,ART,STRAIEINO,ALL,2026,1928,,,,,S0000_II,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,IT,ART,STUAMNARIN,ALL,2025,155,,,,,T2100,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,IT,ART,STUAMNARIN,ALL,2026,87,,,,,T2100,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,IT,ART,SUNFLO,ALL,2025,109397,,,,,I1120,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,IT,ART,SUNFLO,ALL,2026,123183,,,,,I1120,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,IT,ART,SWCHERRIES,ALL,2025,28620,,,,,F1242,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,IT,ART,SWCHERRIES,ALL,2026,29387,,,,,F1242,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,IT,ART,SWEEATOES,ALL,2025,313,,,,,R9000_I,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,IT,ART,TABLEGRAPES,ALL,2025,47062,,,,,W1200,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,IT,ART,TABLEGRAPES,ALL,2026,40790,,,,,W1200,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,IT,ART,TITICALE,ALL,2025,15732,,,,,C1600,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,IT,ART,TITICALE,ALL,2026,16355,,,,,C1600,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,IT,ART,TOBAC,ALL,2025,11673,,,,,I3000,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,IT,ART,TURNNOPEN,ALL,2025,3925,,,,,V4910,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,IT,ART,TURNPE,ALL,2025,28,,,,,I1112,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,IT,ART,VETCH,ALL,2025,3344,,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,IT,ART,VETCH,ALL,2026,270,,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,IT,ART,WALNU,ALL,2025,6912,,,,,F4100,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,IT,ART,WATENINOP,ALL,2025,13243,,,,,V3520_II,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,IT,ART,WHEATD,ALL,2025,1134227,,,,,C1120,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,IT,ART,WHEATD,ALL,2026,1123500,,,,,C1120,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,IT,ART,WIEOAGSBLAN,ALL,2025,4221,,,,,T1200,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,IT,ART,WIEOAGSBLAN,ALL,2026,4204,,,,,T1200,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,IT,ART,WINEES,ALL,2025,694333,,,,,W1100,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,IT,ART,WINEES,ALL,2026,681842,,,,,W1100,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,IT,ART,WNEALY,ALL,2025,221361,,,,,C1310,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,IT,ART,WNEALY,ALL,2026,206604,,,,,C1310,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,IT,ART,ZUCCA,ALL,2025,6024,,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,IT,ART,ZUCCA,ALL,2026,6144,,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,IT,ART_ARE,ASPAINGRE,ALL,2025,115042,,,,,V2600_I,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,IT,ART_ARE,BEANREENHOU,ALL,2025,70196,,,,,V5200_I,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,IT,ART_ARE,BEETREENHOU,ALL,2025,23447,,,,,V2900_II,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,IT,ART_ARE,CARRGREENH,ALL,2025,17165,,,,,V4100_I,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,IT,ART_ARE,CELEGREENH,ALL,2025,18413,,,,,V2200_I,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,IT,ART_ARE,CICRADIFRE_GREEN,ALL,2025,40151,,,,,V2710_I,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,IT,ART_ARE,CICRADITRA_GREEN,ALL,2025,1341,,,,,V2720_I,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,IT,ART_ARE,COURINGRE,ALL,2025,334198,,,,,V3420_I,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,IT,ART_ARE,CUCUINGRE,ALL,2025,83838,,,,,V3200S,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,IT,ART_ARE,EGGINGRE,ALL,2025,203431,,,,,V3410_I,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,IT,ART_ARE,ENDIGREENH,ALL,2025,61297,,,,,V2400_I,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,IT,ART_ARE,FENNGREENH,ALL,2025,4917,,,,,V4920_I,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,IT,ART_ARE,LETTNGREEN,ALL,2025,592787,,,,,V2300S,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,IT,ART_ARE,MELOGREENHO,ALL,2025,239015,,,,,V3510_I,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,IT,ART_ARE,OTHAPOHPS,ALL,2025,266452,,,,,I5000_V,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,IT,ART_ARE,OTHEETABLESGR,ALL,2025,333891,,,,,V9000,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,IT,ART_ARE,PARSNGREEN,ALL,2025,10719,,,,,I5000_I,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,IT,ART_ARE,PEAEENHOUS,ALL,2025,5864,,,,,V5100_I,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,IT,ART_ARE,RADIINGRE,ALL,2025,41492,,,,,V2700_I,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,IT,ART_ARE,RADIINGREE,ALL,2025,79913,,,,,V4500_II,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,IT,ART_ARE,REDINGREE,ALL,2025,1723,,,,,V4300_I,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,IT,ART_ARE,REDRINGR,ALL,2025,165647,,,,,V3600S,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,IT,ART_ARE,SPINNGREEN,ALL,2025,70290,,,,,V2500_I,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,IT,ART_ARE,STRAIEING,ALL,2025,274450,,,,,S0000S,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,IT,ART_ARE,SWEEILING,ALL,2025,30500,,,,,I5000_III,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,IT,ART_ARE,TOMAGRENNH,ALL,2025,859229,,,,,V3100S,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,IT,ART_ARE,TOMAGRENNH_I,ALL,2025,845864,,,,,V3110_I,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,IT,ART_ARE,TOMAGRENNH_II,ALL,2025,13365,,,,,V3120_I,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,IT,ART_ARE,VALEINGREE,ALL,2025,21949,,,,,I5000_IV,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,IT,ART_ARE,WATENINGR,ALL,2025,231629,,,,,V3520_I,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,IT,FODUNIT_EXT,CERFORRLEY,ALL,2025,160480.1856,,,,,G1100_I,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,IT,FODUNIT_EXT,CEROIS,ALL,2025,5191975.025,,,,,G3000,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,IT,FODUNIT_EXT,COMMEGRASS,ALL,2025,339739.65,,,,,G1100_II,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,IT,FODUNIT_EXT,DRIESES,ALL,2025,152792.991,,,,,G1200_II,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,IT,FODUNIT_EXT,GRAM,ALL,2025,170268.546,,,,,G1200_I,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,IT,FODUNIT_EXT,LUCERNE,ALL,2025,2142833.9805,,,,,G2100,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,IT,FODUNIT_EXT,MIXEPORARY,ALL,2025,792803.4921,,,,,G2900_IV,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,IT,FODUNIT_EXT,OTHEEHERBA,ALL,2025,662949.0126,,,,,G1100_III,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,IT,FODUNIT_EXT,OTHEETEMPO,ALL,2025,98293.4086,,,,,G2990,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,IT,FODUNIT_EXT,OTHETURES,ALL,2025,503762.1728,,,,,G1200_III,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,IT,FODUNIT_EXT,OTHEZINGS,ALL,2025,415008.848,,,,,J2100,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,IT,FODUNIT_EXT,PERMGRASSE,ALL,2025,1326324.9456,,,,,J1000,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,IT,FODUNIT_EXT,POORINGS,ALL,2025,527457.91,,,,,J2200,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,IT,FODUNIT_EXT,SAIN,ALL,2025,28221.27,,,,,G2900_I,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,IT,FODUNIT_EXT,SPANPARCET,ALL,2025,111621.8097,,,,,G2900_II,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,IT,HP_Q_EXT,AACAE,ALL,2025,11029186,,,,TIPO_DATO5__HP_Q_EXT_N1,T1100,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,IT,HP_Q_EXT,AACAE,ALL,2026,10257021,,,,TIPO_DATO5__HP_Q_EXT_N1,T1100,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,IT,HP_Q_EXT,ALMO,ALL,2025,793126,,,,TIPO_DATO5__HP_Q_EXT_N1,F4300,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,IT,HP_Q_EXT,ALMO,ALL,2026,815017,,,,TIPO_DATO5__HP_Q_EXT_N1,F4300,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,IT,HP_Q_EXT,AOAO,ALL,2025,3400,,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,IT,HP_Q_EXT,APPLE,ALL,2025,24129162,,,,TIPO_DATO5__HP_Q_EXT_N1,F1110,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,IT,HP_Q_EXT,APPLE,ALL,2026,23913152,,,,TIPO_DATO5__HP_Q_EXT_N1,F1110,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,IT,HP_Q_EXT,APRIC,ALL,2025,2115581,,,,TIPO_DATO5__HP_Q_EXT_N1,F1230,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,IT,HP_Q_EXT,APRIC,ALL,2026,2437644,,,,TIPO_DATO5__HP_Q_EXT_N1,F1230,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,IT,HP_Q_EXT,ASPAINGRE,ALL,2025,119970,,,,TIPO_DATO5__HP_Q_EXT_N1,V2600_I,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,IT,HP_Q_EXT,ASPAINGREOPEN,ALL,2025,508128,,,,TIPO_DATO5__HP_Q_EXT_N1,V2600_II,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,IT,HP_Q_EXT,ASPAINGREOPEN,ALL,2026,501714,,,,TIPO_DATO5__HP_Q_EXT_N1,V2600_II,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,IT,HP_Q_EXT,BANA,ALL,2025,400,,,,,,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,IT,HP_Q_EXT,BARLEY,ALL,2025,8439955,,,,TIPO_DATO5__HP_Q_EXT_N1,C1300,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,IT,HP_Q_EXT,BARLEY,ALL,2026,9366129,,,,TIPO_DATO5__HP_Q_EXT_N1,C1300,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,IT,HP_Q_EXT,BEANK,ALL,2025,85302,,,,TIPO_DATO5__HP_Q_EXT_N1,P1200_II,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,IT,HP_Q_EXT,BEANK,ALL,2026,96673,,,,TIPO_DATO5__HP_Q_EXT_N1,P1200_II,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,IT,HP_Q_EXT,BEANREENHOU,ALL,2025,173316,,,,TIPO_DATO5__HP_Q_EXT_N1,V5200_I,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,IT,HP_Q_EXT,BEETANDLEA,ALL,2025,99930,,,,TIPO_DATO5__HP_Q_EXT_N1,V4300_II,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,IT,HP_Q_EXT,BEETREENHOU,ALL,2025,69298,,,,TIPO_DATO5__HP_Q_EXT_N1,V2900_II,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,IT,HP_Q_EXT,BEETS,ALL,2025,9140281,,,,TIPO_DATO5__HP_Q_EXT_N1,R2000,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,IT,HP_Q_EXT,BERG,ALL,2025,270000,,,,TIPO_DATO5__HP_Q_EXT_N1,T9000_I,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,IT,HP_Q_EXT,BLACKCURRA,ALL,2025,2120,,,,TIPO_DATO5__HP_Q_EXT_N1,F3110,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,IT,HP_Q_EXT,BROAFIELD,ALL,2025,1017545,,,,TIPO_DATO5__HP_Q_EXT_N1,P1200_I,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,IT,HP_Q_EXT,BROAFIELD,ALL,2026,1097924,,,,TIPO_DATO5__HP_Q_EXT_N1,P1200_I,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,IT,HP_Q_EXT,BROCINOPEN,ALL,2025,1675295,,,,TIPO_DATO5__HP_Q_EXT_N1,V1900_I,,,,,,
IT1:101_1015_DF_DCSP_COLTIVAZIONI_2(1.0),A,IT,HP_Q_EXT,BROCINOPEN,ALL,2026,1722334,,,,TIPO_DATO5__HP_Q_EXT_N1,V1900_I,,,,,,
