SOURCE_ID;ESTADO;SOURCE_NAME;SOURCE_OWNER;COUNTRY;TERRITORY;URL;VERDICT;EVIDENCE_PATH;NO_ATLAS_CORRENTE;IRMAOS_MESMA_FONTE;N_REGISTOS;N_VERSOES;ONDE;N_CITACOES;FIRST_ASSIGNMENT_COMMIT;FIRST_ASSIGNMENT_DATE;FIRST_ASSIGNMENT_BRANCH;FIRST_ASSIGNMENT_FILE;FIRST_ASSIGNMENT_SOURCE;DIVERGENCIAS
IT-T5-028;MISSING_FROM_CURRENT_ATLAS;UNIUD DI4A — Dipartimento di Scienze Agroalimentari Ambientali e Animali;Universita di Udine;ITALY;T5 (também serve T6, T3);https://www.di4a.uniud.it/it;YELLOW — frequencia de atualizacao por provar;«Pubblicazioni — Italiano» https://di4a.uniud.it/it/ricerca/pubblicazioni-;NAO;;1;1;ATLAS-DE-FONTES-EAME.md;19;558881f5513d;2026-09-14;claude/italy-source-qualification-v1;ATLAS-DE-FONTES-EAME.md;UNIUD DI4A — Dipartimento di Scienze Agroalimentari Ambientali e Animali;
IT-T5-029;MISSING_FROM_CURRENT_ATLAS;UNIVR Dipartimento di Biotecnologie;Universita di Verona;ITALY;T5 (também serve T6);https://www.dbt.univr.it/;YELLOW — frequencia de atualizacao por provar;"«2026-28 "" />                       Piano Operativo del Dipartimento";NAO;;1;1;ATLAS-DE-FONTES-EAME.md;19;558881f5513d;2026-09-14;claude/italy-source-qualification-v1;ATLAS-DE-FONTES-EAME.md;UNIVR Dipartimento di Biotecnologie;
IT-T5-030;MISSING_FROM_CURRENT_ATLAS;UNITE Facolta di Bioscienze e Tecnologie Agro-alimentari e Ambientali;Universita di Teramo;ITALY;T5 (também serve T6);https://www.unite.it/UniTE/Bioscienze_e_Tecnologie_Agro-;GREEN — fonte aberta, exemplo real observado e preservado;«UniTE -                        News ed Eventi - Dipartimento di Bioscienze;NAO;;1;1;ATLAS-DE-FONTES-EAME.md;19;558881f5513d;2026-09-14;claude/italy-source-qualification-v1;ATLAS-DE-FONTES-EAME.md;UNITE Facolta di Bioscienze e Tecnologie Agro-alimentari e Ambientali;
IT-T5-031;MISSING_FROM_CURRENT_ATLAS;UNIVPM D3A — Dipartimento di Scienze Agrarie Alimentari e Ambientali;Universita Politecnica delle Marche;ITALY;T5 (também serve T6, T1);https://www.d3a.univpm.it/;GREEN — fonte aberta, exemplo real observado e preservado;https://www.d3a.univpm.it/sites/www.d3a.univpm.it/files/d3a/news_didattica/n;NAO;;1;1;ATLAS-DE-FONTES-EAME.md;19;558881f5513d;2026-09-14;claude/italy-source-qualification-v1;ATLAS-DE-FONTES-EAME.md;UNIVPM D3A — Dipartimento di Scienze Agrarie Alimentari e Ambientali;
IT-T5-032;MISSING_FROM_CURRENT_ATLAS;UNIPG DSA3 — Dipartimento di Scienze Agrarie Alimentari e Ambientali;Universita di Perugia;ITALY;T5 (também serve T6, T1);https://dsa3.unipg.it/;YELLOW — frequencia de atualizacao por provar;«Bandi - Dipartimento di Scienze Agrarie, Alimentari e Ambientali»;NAO;;1;1;ATLAS-DE-FONTES-EAME.md;19;558881f5513d;2026-09-14;claude/italy-source-qualification-v1;ATLAS-DE-FONTES-EAME.md;UNIPG DSA3 — Dipartimento di Scienze Agrarie Alimentari e Ambientali;
IT-T5-033;MISSING_FROM_CURRENT_ATLAS;UNIBO DISTAL — Dipartimento di Scienze e Tecnologie Agro-Alimentari;Universita di Bologna;ITALY;T5 (também serve T6, T1);https://distal.unibo.it/it;GREEN — fonte aberta, exemplo real observado e preservado;«Bollettino agrofenologico — Scienze e Tecnologie Agro-Alimentari»;NAO;;1;1;ATLAS-DE-FONTES-EAME.md;19;558881f5513d;2026-09-14;claude/italy-source-qualification-v1;ATLAS-DE-FONTES-EAME.md;UNIBO DISTAL — Dipartimento di Scienze e Tecnologie Agro-Alimentari;
IT-T5-034;MISSING_FROM_CURRENT_ATLAS;Accademia dei Georgofili;Accademia dei Georgofili;ITALY;T5 (também serve T11, T12);https://www.georgofili.it/;GREEN — fonte aberta, exemplo real observado e preservado;«Benvenuti nella Sezione dell'Ufficio Stampa dei Georgofili  | Georgofili»;NAO;;1;1;ATLAS-DE-FONTES-EAME.md;19;558881f5513d;2026-09-14;claude/italy-source-qualification-v1;ATLAS-DE-FONTES-EAME.md;Accademia dei Georgofili;
IT-T5-035;MISSING_FROM_CURRENT_ATLAS;Georgofili INFO — notiziario;Accademia dei Georgofili;ITALY;T5 (também serve T12, T11);https://www.georgofili.info/;YELLOW — frequencia de atualizacao por provar;«“Notizie Forestali” - Australia e Nuova Zelanda adottano uno standard;NAO;;1;1;ATLAS-DE-FONTES-EAME.md;19;558881f5513d;2026-09-14;claude/italy-source-qualification-v1;ATLAS-DE-FONTES-EAME.md;Georgofili INFO — notiziario;
IT-T5-036;MISSING_FROM_CURRENT_ATLAS;Georgofili — Accademia dei Georgofili (portale .net);Accademia dei Georgofili;ITALY;T5 (também serve T11);https://www.georgofili.net/;YELLOW — frequencia de atualizacao por provar;"«Agrifood tra credito e sostenibilit&#224; - Accademia dei Georgofili»";NAO;;1;1;ATLAS-DE-FONTES-EAME.md;19;558881f5513d;2026-09-14;claude/italy-source-qualification-v1;ATLAS-DE-FONTES-EAME.md;Georgofili — Accademia dei Georgofili (portale .net);
IT-T6-001;MISSING_FROM_CURRENT_ATLAS;Andrea Lentini — registo cientifico ORCID (Università degli Studi di;Andrea Lentini · Università degli Studi di Sassari;ITALY;T6 (também serve T5);https://orcid.org/0000-0003-2089-1026;YELLOW — frequencia de atualizacao por provar;«From waste to opportunity: evaluating the pesticidal properties of a waste;NAO;;1;1;ATLAS-DE-FONTES-EAME.md;19;558881f5513d;2026-09-14;claude/italy-source-qualification-v1;ATLAS-DE-FONTES-EAME.md;Andrea Lentini — registo cientifico ORCID (Università degli Studi di;
IT-T6-002;MISSING_FROM_CURRENT_ATLAS;Anita Nencioni — registo cientifico ORCID (Consiglio per la ricerca in;Anita Nencioni · Consiglio per la ricerca in agricoltura e l’analisi;ITALY;T6 (também serve T5);https://orcid.org/0000-0003-1585-0529;YELLOW — frequencia de atualizacao por provar;«Visual adaptation of a biting fly that permanently foregoes flight»;NAO;;1;1;ATLAS-DE-FONTES-EAME.md;19;558881f5513d;2026-09-14;claude/italy-source-qualification-v1;ATLAS-DE-FONTES-EAME.md;Anita Nencioni — registo cientifico ORCID (Consiglio per la ricerca in;
IT-T6-003;MISSING_FROM_CURRENT_ATLAS;Anna Aldrighetti — registo cientifico ORCID (University of Trento);Anna Aldrighetti · University of Trento;ITALY;T6 (também serve T5);https://orcid.org/0000-0002-9018-3343;YELLOW — frequencia de atualizacao por provar;«Sequential use of pre-flowering chemical fungicides and post-flowering;NAO;;1;1;ATLAS-DE-FONTES-EAME.md;19;558881f5513d;2026-09-14;claude/italy-source-qualification-v1;ATLAS-DE-FONTES-EAME.md;Anna Aldrighetti — registo cientifico ORCID (University of Trento);
IT-T6-004;MISSING_FROM_CURRENT_ATLAS;Antonio Masetti — registo cientifico ORCID (University of Bologna);Antonio Masetti · University of Bologna;ITALY;T6 (também serve T5);https://orcid.org/0000-0001-6061-2752;YELLOW — frequencia de atualizacao por provar;«Smartphone and web apps for pest and disease management in viticulture: A;NAO;;1;1;ATLAS-DE-FONTES-EAME.md;19;558881f5513d;2026-09-14;claude/italy-source-qualification-v1;ATLAS-DE-FONTES-EAME.md;Antonio Masetti — registo cientifico ORCID (University of Bologna);
IT-T6-005;MISSING_FROM_CURRENT_ATLAS;Antonio Pietro GARONNA — registo cientifico ORCID (Università degli Studi di;Antonio Pietro GARONNA · Università degli Studi di Napoli Federico II;ITALY;T6 (também serve T5);https://orcid.org/0000-0002-8441-5208;YELLOW — frequencia de atualizacao por provar;«A Probe-Based qPCR Method for Rapid Detection of Ips typographus;NAO;;1;1;ATLAS-DE-FONTES-EAME.md;19;558881f5513d;2026-09-14;claude/italy-source-qualification-v1;ATLAS-DE-FONTES-EAME.md;Antonio Pietro GARONNA — registo cientifico ORCID (Università degli Studi di;
IT-T6-006;MISSING_FROM_CURRENT_ATLAS;Antonio Prodi — registo cientifico ORCID (University of Bologna);Antonio Prodi · University of Bologna;ITALY;T6 (também serve T5);https://orcid.org/0000-0002-7221-7271;YELLOW — frequencia de atualizacao por provar;«Seed Priming with Antagonistic Bacteria for Managing Fusarium Crown and;NAO;;1;1;ATLAS-DE-FONTES-EAME.md;19;558881f5513d;2026-09-14;claude/italy-source-qualification-v1;ATLAS-DE-FONTES-EAME.md;Antonio Prodi — registo cientifico ORCID (University of Bologna);
IT-T6-007;MISSING_FROM_CURRENT_ATLAS;Aparna S Balan — registo cientifico ORCID (University of Palermo);Aparna S Balan · University of Palermo;ITALY;T6 (também serve T5);https://orcid.org/0009-0001-5306-0125;YELLOW — frequencia de atualizacao por provar;«Omics approaches to unveil biotic stress responses in olive: current;NAO;;1;1;ATLAS-DE-FONTES-EAME.md;19;558881f5513d;2026-09-14;claude/italy-source-qualification-v1;ATLAS-DE-FONTES-EAME.md;Aparna S Balan — registo cientifico ORCID (University of Palermo);
IT-T6-008;MISSING_FROM_CURRENT_ATLAS;CLAUDIO RATTI — registo cientifico ORCID (Alma Mater Studiorum  Universita';CLAUDIO RATTI · Alma Mater Studiorum  Universita' di Bologna;ITALY;T6 (também serve T5);https://orcid.org/0000-0002-5640-2143;YELLOW — frequencia de atualizacao por provar;«Metabarcoding of Pollen Carried by Syrphids Reveals Novel Plant–Pollinator;NAO;;1;1;ATLAS-DE-FONTES-EAME.md;19;558881f5513d;2026-09-14;claude/italy-source-qualification-v1;ATLAS-DE-FONTES-EAME.md;CLAUDIO RATTI — registo cientifico ORCID (Alma Mater Studiorum  Universita';
IT-T6-009;MISSING_FROM_CURRENT_ATLAS;Chiara D'ERRICO — registo cientifico ORCID (Istituto per la Protezione;Chiara D'ERRICO · Istituto per la Protezione Sostenibile delle Piante IPSP -;ITALY;T6 (também serve T5);https://orcid.org/0000-0003-0546-9900;YELLOW — frequencia de atualizacao por provar;«Development of a Field-Deployable Loop-Mediated Isothermal Amplification;NAO;;1;1;ATLAS-DE-FONTES-EAME.md;19;558881f5513d;2026-09-14;claude/italy-source-qualification-v1;ATLAS-DE-FONTES-EAME.md;Chiara D'ERRICO — registo cientifico ORCID (Istituto per la Protezione;
IT-T6-010;MISSING_FROM_CURRENT_ATLAS;Daniele Daffonchio — registo cientifico ORCID (University of Turin);Daniele Daffonchio · University of Turin;ITALY;T6 (também serve T5);https://orcid.org/0000-0003-0947-925X;YELLOW — frequencia de atualizacao por provar;«A Seasonal Record of Bacterial Communities in Micritized Carbonate;NAO;;1;1;ATLAS-DE-FONTES-EAME.md;19;558881f5513d;2026-09-14;claude/italy-source-qualification-v1;ATLAS-DE-FONTES-EAME.md;Daniele Daffonchio — registo cientifico ORCID (University of Turin);
IT-T6-011;MISSING_FROM_CURRENT_ATLAS;Dumitru Scutelnic — registo cientifico ORCID (University of Verona);Dumitru Scutelnic · University of Verona;ITALY;T6 (também serve T5);https://orcid.org/0000-0001-6935-7540;YELLOW — frequencia de atualizacao por provar;«Multi-model ensembles for object detection in multispectral images: A case;NAO;;1;1;ATLAS-DE-FONTES-EAME.md;19;558881f5513d;2026-09-14;claude/italy-source-qualification-v1;ATLAS-DE-FONTES-EAME.md;Dumitru Scutelnic — registo cientifico ORCID (University of Verona);
IT-T6-012;MISSING_FROM_CURRENT_ATLAS;Emilio Balducci — registo cientifico ORCID (University of Perugia);Emilio Balducci · University of Perugia;ITALY;T6 (também serve T5);https://orcid.org/0000-0002-8656-7870;YELLOW — frequencia de atualizacao por provar;«High-Throughput Sequencing Study of the Mycobiota of Barley Grain Collected;NAO;;1;1;ATLAS-DE-FONTES-EAME.md;19;558881f5513d;2026-09-14;claude/italy-source-qualification-v1;ATLAS-DE-FONTES-EAME.md;Emilio Balducci — registo cientifico ORCID (University of Perugia);
IT-T6-013;MISSING_FROM_CURRENT_ATLAS;Francesco Nardi — registo cientifico ORCID (University of Siena);Francesco Nardi · University of Siena;ITALY;T6 (também serve T5);https://orcid.org/0000-0003-0271-9855;YELLOW — frequencia de atualizacao por provar;«Echoes of Gondwana: Antarctic mite, <i></i>Maudheimia petronia<i></i>;NAO;;1;1;ATLAS-DE-FONTES-EAME.md;19;558881f5513d;2026-09-14;claude/italy-source-qualification-v1;ATLAS-DE-FONTES-EAME.md;Francesco Nardi — registo cientifico ORCID (University of Siena);
IT-T6-014;MISSING_FROM_CURRENT_ATLAS;Gerardo Puopolo — registo cientifico ORCID (University of Trento);Gerardo Puopolo · University of Trento;ITALY;T6 (também serve T5);https://orcid.org/0000-0002-4864-4396;YELLOW — frequencia de atualizacao por provar;«Heat-inactivated Lysobacter capsici AZ78 cells effectively control;NAO;;1;1;ATLAS-DE-FONTES-EAME.md;19;558881f5513d;2026-09-14;claude/italy-source-qualification-v1;ATLAS-DE-FONTES-EAME.md;Gerardo Puopolo — registo cientifico ORCID (University of Trento);
IT-T6-015;MISSING_FROM_CURRENT_ATLAS;Gianfranco ANFORA — registo cientifico ORCID (University of Trento);Gianfranco ANFORA · University of Trento;ITALY;T6 (também serve T5);https://orcid.org/0000-0003-2545-1409;YELLOW — frequencia de atualizacao por provar;«A general DDE model for terrestrial arthropods: from theory to validation;NAO;;1;1;ATLAS-DE-FONTES-EAME.md;19;558881f5513d;2026-09-14;claude/italy-source-qualification-v1;ATLAS-DE-FONTES-EAME.md;Gianfranco ANFORA — registo cientifico ORCID (University of Trento);
IT-T6-016;MISSING_FROM_CURRENT_ATLAS;Giulia Mandalà — registo cientifico ORCID (Verona University );Giulia Mandalà · Verona University;ITALY;T6 (também serve T5);https://orcid.org/0000-0001-7697-8310;YELLOW — frequencia de atualizacao por provar;«Untargeted Metabolomics Reveals a Multi-Faceted Resistance Response to;NAO;;1;1;ATLAS-DE-FONTES-EAME.md;19;558881f5513d;2026-09-14;claude/italy-source-qualification-v1;ATLAS-DE-FONTES-EAME.md;Giulia Mandalà — registo cientifico ORCID (Verona University );
IT-T6-017;MISSING_FROM_CURRENT_ATLAS;Graziella Amendola — registo cientifico ORCID (National Institute of Health);Graziella Amendola · National Institute of Health;ITALY;T6 (também serve T5);https://orcid.org/0000-0001-5461-0312;YELLOW — frequencia de atualizacao por provar;«Experimental determination of pesticide processing factors in milk during;NAO;;1;1;ATLAS-DE-FONTES-EAME.md;19;558881f5513d;2026-09-14;claude/italy-source-qualification-v1;ATLAS-DE-FONTES-EAME.md;Graziella Amendola — registo cientifico ORCID (National Institute of Health);
IT-T6-018;MISSING_FROM_CURRENT_ATLAS;Leonardo Caproni — registo cientifico ORCID (Scuola Superiore Sant'Anna);Leonardo Caproni · Scuola Superiore Sant'Anna;ITALY;T6 (também serve T5);https://orcid.org/0000-0002-7129-8575;YELLOW — frequencia de atualizacao por provar;«Genotypic and transcriptomic characterization of a SAD gene cluster in;NAO;;1;1;ATLAS-DE-FONTES-EAME.md;19;558881f5513d;2026-09-14;claude/italy-source-qualification-v1;ATLAS-DE-FONTES-EAME.md;Leonardo Caproni — registo cientifico ORCID (Scuola Superiore Sant'Anna);
IT-T6-019;MISSING_FROM_CURRENT_ATLAS;Leonardo Cera — registo cientifico ORCID (University of Padua);Leonardo Cera · University of Padua;ITALY;T6 (também serve T5);https://orcid.org/0009-0005-6118-7432;YELLOW — frequencia de atualizacao por provar;«Natural Products for the Control of <i>Scaphoideus titanus</i> in;NAO;;1;1;ATLAS-DE-FONTES-EAME.md;19;558881f5513d;2026-09-14;claude/italy-source-qualification-v1;ATLAS-DE-FONTES-EAME.md;Leonardo Cera — registo cientifico ORCID (University of Padua);
IT-T6-020;MISSING_FROM_CURRENT_ATLAS;Lorenzo Baglieri — registo cientifico ORCID (Politecnico di Torino);Lorenzo Baglieri · Politecnico di Torino;ITALY;T6 (também serve T5);https://orcid.org/0000-0002-5022-5326;YELLOW — frequencia de atualizacao por provar;«Design of an Under-Actuated Mechanism for Collecting and Cutting Crop;NAO;;1;1;ATLAS-DE-FONTES-EAME.md;19;558881f5513d;2026-09-14;claude/italy-source-qualification-v1;ATLAS-DE-FONTES-EAME.md;Lorenzo Baglieri — registo cientifico ORCID (Politecnico di Torino);
IT-T6-021;MISSING_FROM_CURRENT_ATLAS;Luca Finetti — registo cientifico ORCID (University of Ferrara);Luca Finetti · University of Ferrara;ITALY;T6 (também serve T5);https://orcid.org/0000-0001-5558-9156;YELLOW — frequencia de atualizacao por provar;«Characterization of Halyomorpha halys TAR1 reveals its involvement in;NAO;;1;1;ATLAS-DE-FONTES-EAME.md;19;558881f5513d;2026-09-14;claude/italy-source-qualification-v1;ATLAS-DE-FONTES-EAME.md;Luca Finetti — registo cientifico ORCID (University of Ferrara);
IT-T6-022;MISSING_FROM_CURRENT_ATLAS;Luca Mazzon — registo cientifico ORCID (Università degli Studi di Padova);Luca Mazzon · Università degli Studi di Padova;ITALY;T6 (também serve T5);https://orcid.org/0000-0002-8459-893X;YELLOW — frequencia de atualizacao por provar;«Antimicrobial treatment of egg-infested olives is associated with;NAO;;1;1;ATLAS-DE-FONTES-EAME.md;19;558881f5513d;2026-09-14;claude/italy-source-qualification-v1;ATLAS-DE-FONTES-EAME.md;Luca Mazzon — registo cientifico ORCID (Università degli Studi di Padova);
IT-T6-023;MISSING_FROM_CURRENT_ATLAS;Marco Mancini — registo cientifico ORCID (University of Florence);Marco Mancini · University of Florence;ITALY;T6 (também serve T5);https://orcid.org/0000-0002-1454-4995;YELLOW — frequencia de atualizacao por provar;«Integrating satellite data with a Nitrogen Nutrition Curve for precision;NAO;;1;1;ATLAS-DE-FONTES-EAME.md;19;558881f5513d;2026-09-14;claude/italy-source-qualification-v1;ATLAS-DE-FONTES-EAME.md;Marco Mancini — registo cientifico ORCID (University of Florence);
IT-T6-024;MISSING_FROM_CURRENT_ATLAS;Marco Perfetto — registo cientifico ORCID (University of Milan);Marco Perfetto · University of Milan;ITALY;T6 (também serve T5);https://orcid.org/0000-0001-9370-2500;YELLOW — frequencia de atualizacao por provar;«Estimating spatial and temporal variability of crop growth by radiation-;NAO;;1;1;ATLAS-DE-FONTES-EAME.md;19;558881f5513d;2026-09-14;claude/italy-source-qualification-v1;ATLAS-DE-FONTES-EAME.md;Marco Perfetto — registo cientifico ORCID (University of Milan);
IT-T6-025;MISSING_FROM_CURRENT_ATLAS;Marwa Mourou — registo cientifico ORCID (Università degli Studi di Bari Aldo;Marwa Mourou · Università degli Studi di Bari Aldo Moro;ITALY;T6 (também serve T5);https://orcid.org/0000-0002-9925-3520;YELLOW — frequencia de atualizacao por provar;«Insight into biological strategies and main challenges to control the;NAO;;1;1;ATLAS-DE-FONTES-EAME.md;19;558881f5513d;2026-09-14;claude/italy-source-qualification-v1;ATLAS-DE-FONTES-EAME.md;Marwa Mourou — registo cientifico ORCID (Università degli Studi di Bari Aldo;
IT-T6-026;MISSING_FROM_CURRENT_ATLAS;Paolo Boccacci — registo cientifico ORCID (Consiglio Nazionale delle;Paolo Boccacci · Consiglio Nazionale delle Ricerche;ITALY;T6 (também serve T5);https://orcid.org/0000-0001-8574-0478;YELLOW — frequencia de atualizacao por provar;«Grafting with non‐suckering rootstock increases drought tolerance in;NAO;;1;1;ATLAS-DE-FONTES-EAME.md;19;558881f5513d;2026-09-14;claude/italy-source-qualification-v1;ATLAS-DE-FONTES-EAME.md;Paolo Boccacci — registo cientifico ORCID (Consiglio Nazionale delle;
IT-T6-027;MISSING_FROM_CURRENT_ATLAS;Paolo Grazieschi — registo cientifico ORCID (Fondazione Bruno Kessler);Paolo Grazieschi · Fondazione Bruno Kessler;ITALY;T6 (também serve T5);https://orcid.org/0009-0009-6027-471X;YELLOW — frequencia de atualizacao por provar;«Soilcast: a Multitask Encoder-Decoder AI Model for Precision Agriculture»;NAO;;1;1;ATLAS-DE-FONTES-EAME.md;19;558881f5513d;2026-09-14;claude/italy-source-qualification-v1;ATLAS-DE-FONTES-EAME.md;Paolo Grazieschi — registo cientifico ORCID (Fondazione Bruno Kessler);
IT-T6-028;MISSING_FROM_CURRENT_ATLAS;ROBERTO RIZZO — registo cientifico ORCID (CREA - Research Centre for Plant;ROBERTO RIZZO · CREA - Research Centre for Plant Protection and;ITALY;T6 (também serve T5);https://orcid.org/0000-0003-1628-643X;YELLOW — frequencia de atualizacao por provar;«Encapsulation of a <i>N</i>-Alkylamide-Enriched Fraction from <i>Acmella;NAO;;1;1;ATLAS-DE-FONTES-EAME.md;19;558881f5513d;2026-09-14;claude/italy-source-qualification-v1;ATLAS-DE-FONTES-EAME.md;ROBERTO RIZZO — registo cientifico ORCID (CREA - Research Centre for Plant;
IT-T6-029;MISSING_FROM_CURRENT_ATLAS;Roberta Maria Gravagno — registo cientifico ORCID (University of Catania);Roberta Maria Gravagno · University of Catania;ITALY;T6 (também serve T5);https://orcid.org/0009-0005-2447-3608;YELLOW — frequencia de atualizacao por provar;«Sicilian Wineries' Intention to Comply With Sustainability Certification as;NAO;;1;1;ATLAS-DE-FONTES-EAME.md;19;558881f5513d;2026-09-14;claude/italy-source-qualification-v1;ATLAS-DE-FONTES-EAME.md;Roberta Maria Gravagno — registo cientifico ORCID (University of Catania);
IT-T6-030;MISSING_FROM_CURRENT_ATLAS;Roberta Paris — registo cientifico ORCID (Council for Agricultural Research;Roberta Paris · Council for Agricultural Research and Economics Analysis;ITALY;T6 (também serve T5);https://orcid.org/0000-0001-7823-2475;YELLOW — frequencia de atualizacao por provar;«Exploiting Exhausted Biomasses from Essential Oil Distillation in Animal;NAO;;1;1;ATLAS-DE-FONTES-EAME.md;19;558881f5513d;2026-09-14;claude/italy-source-qualification-v1;ATLAS-DE-FONTES-EAME.md;Roberta Paris — registo cientifico ORCID (Council for Agricultural Research;
IT-T6-031;MISSING_FROM_CURRENT_ATLAS;Roberto Ferrise — registo cientifico ORCID (University of Florence);Roberto Ferrise · University of Florence;ITALY;T6 (também serve T5);https://orcid.org/0000-0001-8236-7823;YELLOW — frequencia de atualizacao por provar;«The FraNchEstYN framework for modelling crop yield losses due to fungal;NAO;;1;1;ATLAS-DE-FONTES-EAME.md;19;558881f5513d;2026-09-14;claude/italy-source-qualification-v1;ATLAS-DE-FONTES-EAME.md;Roberto Ferrise — registo cientifico ORCID (University of Florence);
IT-T6-032;MISSING_FROM_CURRENT_ATLAS;Rosa Francaviglia — registo cientifico ORCID (Consiglio per la ricerca in;Rosa Francaviglia · Consiglio per la ricerca in agricoltura e l'analisi;ITALY;T6 (também serve T5);https://orcid.org/0000-0002-4362-5428;YELLOW — frequencia de atualizacao por provar;«Prediction of soil organic carbon increase in the transition from shifting;NAO;;1;1;ATLAS-DE-FONTES-EAME.md;19;558881f5513d;2026-09-14;claude/italy-source-qualification-v1;ATLAS-DE-FONTES-EAME.md;Rosa Francaviglia — registo cientifico ORCID (Consiglio per la ricerca in;
IT-T6-033;MISSING_FROM_CURRENT_ATLAS;Stefano Maini — registo cientifico ORCID (Alma Mater Studiorum - Università;Stefano Maini · Alma Mater Studiorum - Università di Bologna;ITALY;T6 (também serve T5);https://orcid.org/0000-0001-7272-1243;YELLOW — frequencia de atualizacao por provar;"«In memory of Jerome Anthony Klun (1939&ndash;2026)»";NAO;;1;1;ATLAS-DE-FONTES-EAME.md;19;558881f5513d;2026-09-14;claude/italy-source-qualification-v1;ATLAS-DE-FONTES-EAME.md;Stefano Maini — registo cientifico ORCID (Alma Mater Studiorum - Università;
IT-T6-034;MISSING_FROM_CURRENT_ATLAS;Tito Caffi — registo cientifico ORCID (Università Cattolica del Sacro Cuore);Tito Caffi · Università Cattolica del Sacro Cuore;ITALY;T6 (também serve T5);https://orcid.org/0000-0001-9929-4130;YELLOW — frequencia de atualizacao por provar;«Development of an online pan-European Integrated Pest Management Resource;NAO;;1;1;ATLAS-DE-FONTES-EAME.md;19;558881f5513d;2026-09-14;claude/italy-source-qualification-v1;ATLAS-DE-FONTES-EAME.md;Tito Caffi — registo cientifico ORCID (Università Cattolica del Sacro Cuore);
IT-T6-035;MISSING_FROM_CURRENT_ATLAS;Vera Pavese — registo cientifico ORCID (University of Turin);Vera Pavese · University of Turin;ITALY;T6 (também serve T5);https://orcid.org/0000-0002-6863-3950;YELLOW — frequencia de atualizacao por provar;«Into the Unknown: Hints to Overcome Recalcitrance in Woody Fruit Crops»;NAO;;1;1;ATLAS-DE-FONTES-EAME.md;19;558881f5513d;2026-09-14;claude/italy-source-qualification-v1;ATLAS-DE-FONTES-EAME.md;Vera Pavese — registo cientifico ORCID (University of Turin);
IT-T6-036;MISSING_FROM_CURRENT_ATLAS;sara ruschioni — registo cientifico ORCID (Marche Polytechnic University);sara ruschioni · Marche Polytechnic University;ITALY;T6 (também serve T5);https://orcid.org/0000-0003-2965-6364;YELLOW — frequencia de atualizacao por provar;«Species Composition and Emergence Patterns of <i>Agriotes litigiosus</i>,;NAO;;1;1;ATLAS-DE-FONTES-EAME.md;19;558881f5513d;2026-09-14;claude/italy-source-qualification-v1;ATLAS-DE-FONTES-EAME.md;sara ruschioni — registo cientifico ORCID (Marche Polytechnic University);
IT-T7-001;MISSING_FROM_CURRENT_ATLAS;Terre dell'Etruria — Servizio agronomico / agronomi;UNKNOWN;UNKNOWN;T7;https://www.terretruria.it;UNKNOWN;UNKNOWN;NAO;;2;1;ITALY-SOURCE-MASTER-V1.json;39;bd531977bf22;2026-09-07;claude/admiring-sagan-5zi0v3;ITALY-SOURCE-MASTER-V1.json;;
IT-T7-002;MISSING_FROM_CURRENT_ATLAS;MASAF — elenco delle OP e AOP riconosciute;UNKNOWN;UNKNOWN;T7;https://www.politicheagricole.it;UNKNOWN;UNKNOWN;NAO;;1;1;ITALY-SOURCE-MASTER-V1.json;120;bd531977bf22;2026-09-07;claude/admiring-sagan-5zi0v3;ITALY-SOURCE-MASTER-V1.json;MASAF — elenco delle OP e AOP riconosciute;
IT-T7-003;MISSING_FROM_CURRENT_ATLAS;CAI — assistenza tecnica, prove e note tecniche;UNKNOWN;UNKNOWN;T7;https://www.consorziagrariditalia.it;UNKNOWN;UNKNOWN;NAO;;1;1;ITALY-SOURCE-MASTER-V1.json;24;bd531977bf22;2026-09-07;claude/admiring-sagan-5zi0v3;ITALY-SOURCE-MASTER-V1.json;CAI — assistenza tecnica, prove e note tecniche;
IT-T7-004;MISSING_FROM_CURRENT_ATLAS;Apo Conerpo — assistenza tecnica, ricerca e progetti;UNKNOWN;UNKNOWN;T7;https://www.apoconerpo.com;UNKNOWN;UNKNOWN;NAO;;1;1;ITALY-SOURCE-MASTER-V1.json;21;bd531977bf22;2026-09-07;claude/admiring-sagan-5zi0v3;ITALY-SOURCE-MASTER-V1.json;Apo Conerpo — assistenza tecnica, ricerca e progetti;
IT-T7-005;MISSING_FROM_CURRENT_ATLAS;Agrintesa — agronomi / rete tecnica;UNKNOWN;UNKNOWN;T7;https://www.agrintesa.it;UNKNOWN;UNKNOWN;NAO;;1;1;ITALY-SOURCE-MASTER-V1.json;15;bd531977bf22;2026-09-07;claude/admiring-sagan-5zi0v3;ITALY-SOURCE-MASTER-V1.json;Agrintesa — agronomi / rete tecnica;
IT-T7-006;MISSING_FROM_CURRENT_ATLAS;FEM — Centro Trasferimento Tecnologico (assistência técnica);UNKNOWN;UNKNOWN;T7;https://www.fmach.it;UNKNOWN;UNKNOWN;NAO;;1;1;ITALY-SOURCE-MASTER-V1.json;21;bd531977bf22;2026-09-07;claude/admiring-sagan-5zi0v3;ITALY-SOURCE-MASTER-V1.json;FEM — Centro Trasferimento Tecnologico (assistência técnica);
