DATAFLOW,FREQ: Frequency,REF_AREA: Territory,DATA_TYPE: Indicator,TYPE_OF_CROP: Type of crop,PLANT_PROTECTION_PROD: Plant protection products and active ingredients,NUMBER_PHYTOS_TREAT: Number of phytosanitary treatments,LEVEL_OF_TOXICITY: Level of toxicity,TIME_PERIOD: Time,OBS_VALUE,OBS_STATUS: Observation status,NOTE_DS: Dataset note,NOTE_REF_AREA: Territory,NOTE_DATA_TYPE: Indicator,NOTE_TYPE_OF_CROP: Type of crop,NOTE_PLANT_PROTECTION_PROD: Plant protection products and active ingredients,NOTE_NUMBER_PHYTOS_TREAT: Number of phytosanitary treatments,NOTE_LEVEL_OF_TOXICITY: Level of toxicity,NOTE_TIME_PERIOD: Time,BASE_PER: Base year,UNIT_MEAS: Measure unit,UNIT_MULT: Multiplication unit
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,IT: Italy,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,HER: herbicides,TOT: total,NC: not classifiable,2016,19283218,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,IT: Italy,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,HER: herbicides,TOT: total,NC: not classifiable,2017,17465368,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,IT: Italy,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,HER: herbicides,TOT: total,NC: not classifiable,2018,17205851,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,IT: Italy,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,HER: herbicides,TOT: total,NC: not classifiable,2019,18046400,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,IT: Italy,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,HER: herbicides,TOT: total,NC: not classifiable,2020,22210959,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,IT: Italy,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,HER: herbicides,TOT: total,NC: not classifiable,2021,17458960,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,IT: Italy,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,HER: herbicides,TOT: total,NC: not classifiable,2022,13926366,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,IT: Italy,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,HER: herbicides,TOT: total,NC: not classifiable,2023,14573147,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,IT: Italy,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,HER: herbicides,TOT: total,NC: not classifiable,2024,13776762,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,IT: Italy,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,HER: herbicides,TOT: total,TOX: very toxic or toxic,2015,641227,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,IT: Italy,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,HER: herbicides,TOT: total,TOX: very toxic or toxic,2016,703430,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,IT: Italy,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,HER: herbicides,TOT: total,TOX: very toxic or toxic,2017,814341,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,IT: Italy,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,HER: herbicides,TOT: total,TOX: very toxic or toxic,2018,826830,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,IT: Italy,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,HER: herbicides,TOT: total,TOX: very toxic or toxic,2019,374936,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,IT: Italy,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,HER: herbicides,TOT: total,TOX: very toxic or toxic,2020,110213,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,IT: Italy,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,HER: herbicides,TOT: total,TOX: very toxic or toxic,2021,3768,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,IT: Italy,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,HER: herbicides,TOT: total,TOX: very toxic or toxic,2022,121186,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,IT: Italy,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,HER: herbicides,TOT: total,TOX: very toxic or toxic,2023,1327908,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,IT: Italy,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,HER: herbicides,TOT: total,TOX: very toxic or toxic,2024,389701,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,IT: Italy,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,INS: insetticides and acaricides,TOT: total,ALL: all items,2015,23745496,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,IT: Italy,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,INS: insetticides and acaricides,TOT: total,ALL: all items,2016,21857086,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,IT: Italy,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,INS: insetticides and acaricides,TOT: total,ALL: all items,2017,22410020,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,IT: Italy,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,INS: insetticides and acaricides,TOT: total,ALL: all items,2018,20645069,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,IT: Italy,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,INS: insetticides and acaricides,TOT: total,ALL: all items,2019,21160555,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,IT: Italy,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,INS: insetticides and acaricides,TOT: total,ALL: all items,2020,19644525,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,IT: Italy,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,INS: insetticides and acaricides,TOT: total,ALL: all items,2021,24623276,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,IT: Italy,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,INS: insetticides and acaricides,TOT: total,ALL: all items,2022,23051140,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,IT: Italy,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,INS: insetticides and acaricides,TOT: total,ALL: all items,2023,25340705,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,IT: Italy,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,INS: insetticides and acaricides,TOT: total,ALL: all items,2024,22622890,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,IT: Italy,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,INS: insetticides and acaricides,TOT: total,HARM: harmful,2015,3507517,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,IT: Italy,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,INS: insetticides and acaricides,TOT: total,HARM: harmful,2016,3064284,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,IT: Italy,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,INS: insetticides and acaricides,TOT: total,HARM: harmful,2017,3066101,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,IT: Italy,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,INS: insetticides and acaricides,TOT: total,HARM: harmful,2018,2785869,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,IT: Italy,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,INS: insetticides and acaricides,TOT: total,HARM: harmful,2019,2530255,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,IT: Italy,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,INS: insetticides and acaricides,TOT: total,HARM: harmful,2020,2324582,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,IT: Italy,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,INS: insetticides and acaricides,TOT: total,HARM: harmful,2021,1736865,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,IT: Italy,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,INS: insetticides and acaricides,TOT: total,HARM: harmful,2022,2383455,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,IT: Italy,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,INS: insetticides and acaricides,TOT: total,HARM: harmful,2023,1753682,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,IT: Italy,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,INS: insetticides and acaricides,TOT: total,HARM: harmful,2024,1426062,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,IT: Italy,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,INS: insetticides and acaricides,TOT: total,NC: not classifiable,2015,19728088,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,IT: Italy,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,INS: insetticides and acaricides,TOT: total,NC: not classifiable,2016,18385431,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,IT: Italy,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,INS: insetticides and acaricides,TOT: total,NC: not classifiable,2017,18192042,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,IT: Italy,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,INS: insetticides and acaricides,TOT: total,NC: not classifiable,2018,17411300,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,IT: Italy,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,INS: insetticides and acaricides,TOT: total,NC: not classifiable,2019,18241483,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,IT: Italy,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,INS: insetticides and acaricides,TOT: total,NC: not classifiable,2020,16936051,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,IT: Italy,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,INS: insetticides and acaricides,TOT: total,NC: not classifiable,2021,22608669,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,IT: Italy,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,INS: insetticides and acaricides,TOT: total,NC: not classifiable,2022,20026337,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,IT: Italy,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,INS: insetticides and acaricides,TOT: total,NC: not classifiable,2023,20516069,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,IT: Italy,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,INS: insetticides and acaricides,TOT: total,NC: not classifiable,2024,19474185,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,IT: Italy,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,INS: insetticides and acaricides,TOT: total,TOX: very toxic or toxic,2015,509891,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,IT: Italy,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,INS: insetticides and acaricides,TOT: total,TOX: very toxic or toxic,2016,407371,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,IT: Italy,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,INS: insetticides and acaricides,TOT: total,TOX: very toxic or toxic,2017,1151877,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,IT: Italy,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,INS: insetticides and acaricides,TOT: total,TOX: very toxic or toxic,2018,447901,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,IT: Italy,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,INS: insetticides and acaricides,TOT: total,TOX: very toxic or toxic,2019,388817,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,IT: Italy,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,INS: insetticides and acaricides,TOT: total,TOX: very toxic or toxic,2020,383893,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,IT: Italy,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,INS: insetticides and acaricides,TOT: total,TOX: very toxic or toxic,2021,277743,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,IT: Italy,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,INS: insetticides and acaricides,TOT: total,TOX: very toxic or toxic,2022,641348,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,IT: Italy,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,INS: insetticides and acaricides,TOT: total,TOX: very toxic or toxic,2023,3070953,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,IT: Italy,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,INS: insetticides and acaricides,TOT: total,TOX: very toxic or toxic,2024,1722643,,,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,IT: Italy,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,OTHBIO: other plant protection products and active ingredients also of biological origin,TOT: total,ALL: all items,2019,,n: data statistically not significant (see explanatory texts),,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,IT: Italy,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,OTHBIO: other plant protection products and active ingredients also of biological origin,TOT: total,NC: not classifiable,2019,,n: data statistically not significant (see explanatory texts),,,,,,,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,IT: Italy,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,VAI: plant protection products and various active ingredients,TOT: total,ALL: all items,2015,19516961,,,,,,"FITO_PRINCIPI_ATTIVI__VAI_N1: Item ""various"" include organic substances",,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,IT: Italy,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,VAI: plant protection products and various active ingredients,TOT: total,ALL: all items,2016,18603924,,,,,,"FITO_PRINCIPI_ATTIVI__VAI_N1: Item ""various"" include organic substances",,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,IT: Italy,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,VAI: plant protection products and various active ingredients,TOT: total,ALL: all items,2017,18795519,,,,,,"FITO_PRINCIPI_ATTIVI__VAI_N1: Item ""various"" include organic substances",,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,IT: Italy,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,VAI: plant protection products and various active ingredients,TOT: total,ALL: all items,2018,18293471,,,,,,"FITO_PRINCIPI_ATTIVI__VAI_N1: Item ""various"" include organic substances",,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,IT: Italy,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,VAI: plant protection products and various active ingredients,TOT: total,ALL: all items,2019,19948547,,,,,,"FITO_PRINCIPI_ATTIVI__VAI_N1: Item ""various"" include organic substances",,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,IT: Italy,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,VAI: plant protection products and various active ingredients,TOT: total,ALL: all items,2020,21401622,,,,,,"FITO_PRINCIPI_ATTIVI__VAI_N1: Item ""various"" include organic substances",,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,IT: Italy,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,VAI: plant protection products and various active ingredients,TOT: total,ALL: all items,2021,16369164,,,,,,"FITO_PRINCIPI_ATTIVI__VAI_N1: Item ""various"" include organic substances",,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,IT: Italy,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,VAI: plant protection products and various active ingredients,TOT: total,ALL: all items,2022,14925047,,,,,,"FITO_PRINCIPI_ATTIVI__VAI_N1: Item ""various"" include organic substances",,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,IT: Italy,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,VAI: plant protection products and various active ingredients,TOT: total,ALL: all items,2023,10823949,,,,,,"FITO_PRINCIPI_ATTIVI__VAI_N1: Item ""various"" include organic substances",,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,IT: Italy,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,VAI: plant protection products and various active ingredients,TOT: total,ALL: all items,2024,11064017,,,,,,"FITO_PRINCIPI_ATTIVI__VAI_N1: Item ""various"" include organic substances",,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,IT: Italy,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,VAI: plant protection products and various active ingredients,TOT: total,HARM: harmful,2015,11810960,,,,,,"FITO_PRINCIPI_ATTIVI__VAI_N1: Item ""various"" include organic substances",,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,IT: Italy,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,VAI: plant protection products and various active ingredients,TOT: total,HARM: harmful,2016,11245262,,,,,,"FITO_PRINCIPI_ATTIVI__VAI_N1: Item ""various"" include organic substances",,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,IT: Italy,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,VAI: plant protection products and various active ingredients,TOT: total,HARM: harmful,2017,11676642,,,,,,"FITO_PRINCIPI_ATTIVI__VAI_N1: Item ""various"" include organic substances",,,,,,
IT1:101_22_DF_DCSP_FITOSANITARI_1(1.0),A: annual,IT: Italy,PPPKG: amount of plant protection products distributed for agricultural use (kg),ALL: all items,VAI: plant protection products and various active ingredients,TOT: total,HARM: harmful,2018,11519981,,,,,,"FITO_PRINCIPI_ATTIVI__VAI_N1: Item ""various"" include organic substances",,,,,,
