Provincia di vendita,N. Reg. , Prodotto fitosanitario venduto*,"Quantità 
(Kg o litri)"
PD,14479,SCHERMO 0.5 G,12684
PD,14547,BAC MK,17
PD,14549,KRYSTAL VIP WP,192
PD,14558,DERREX HP,1000
PD,14559,AGREE WG,30
PD,14629,GAT TESSLA 25 WG,73
PD,14636,,793
PD,14636,BIOLID UP,1671
PD,14642,,542
PD,14642,RIDOMIL GOLD R WG,2735
PD,14660,BTK 32 WG,20
PD,14664,,0.11
PD,14664,BERELEX 40 SG,1.77
PD,14683,BERMERAX,0.4
PD,14686,KOCIDE OPTI,5
PD,14699,GEOXE,4
PD,14735,,29.5
PD,14735,RANMAN TOP,76.5
PD,14737,ROUNDUP PLATINUM,10
PD,14759,SULCOCAP,1
PD,14764,,50
PD,14764,SLUXX HP,60
PD,14765,,189
PD,14765,ELUMIS,610
PD,14769,COMET 250 EC,1
PD,14785,DRISCOLL,2.3
PD,14794,AVALON SC,1101
PD,14801,,5
PD,14830,,310
PD,14830,CUPROFIX ULTRA DISPERSS,1220
PD,14836,BARBARIAN BIOGRADE 360,665.5
PD,14837,TARTAN,2716
PD,14838,,12
PD,14838,BARCLAY GALLUP BIOGRADE 360,49
PD,14845,,60
PD,14846,,23
PD,14846,AVALON 250 EW,430
PD,14867,,19
PD,14867,SYNERO,2
PD,14869,CUPROBEL HYDRO,20
PD,14872,,57.5
PD,14872,BELLIS DRUPACEE,22
PD,14876,,1
PD,14876,GRANDSTAND,44
PD,14879,,3.9
PD,14879,LONTREL 72 SG,14.4
PD,14884,,266
PD,14884,CORUM,4798
PD,14897,FLUROSTAR 200,52
PD,14899,ORISCUS,21
PD,14900,KENKIO,10
PD,14918,,1
PD,14918,RIVIOR,127.6
PD,14935,,1102
PD,14935,TIMELINE TRIO,1032
PD,14936,,277
PD,14936,AMPLIGO,880.5
PD,14938,DEDICATE,0.25
PD,14944,FLUXYR 200 EC,7
PD,14967,TIPTOR ULTRA,126
PD,14969,,600
PD,14972,DICARZOL 50 SP,30
PD,15005,,27
PD,15005,FONTELIS,5
PD,15013,,0.5
PD,15013,NATRIA LUMACHICIDA,26
PD,15044,,871
PD,15047,R6 ERRESEI BORDEAUX WG,16
PD,15048,INDOXAN 45 WDG,222
PD,15049,,81
PD,15049,MODDUS,195
PD,15051,,2645
PD,15051,KYLEO,2150
PD,15052,KAIMO SORBIE,73.7
PD,15056,,30
PD,15056,TOMCATO,169
PD,15058,PRINCIPAL MAIS,78.48
PD,15059,,637.75
PD,15059,DECIS EVO,1363
PD,15059,DECIS EVO 1 L,2
PD,15062,,339
PD,15062,PIRAMAX  EC,218
PD,15063,NIMBLE,3.3
PD,15071,EVOLUTION,55
PD,15083,,1
PD,15083,AUDACE,72
PD,15096,,11
PD,15096,GLIPHOGAN TOP CL,725
PD,15096,GLIPHOGAN TOP CL PFnPE,750
PD,15101,CIMORAM ULTRA WG,4
PD,15102,CURZATE ERRE EVO,105
PD,15111,MIRADOR SC,45
PD,15115,,1231
PD,15115,PROSPER 500 EC,126
PD,15119,FORTEZZA,21
PD,15120,,250
PD,15121,BIOCUPRO,10
PD,15122,ACTELLIC 50 NEWPHARM,1946
PD,15124,ZANTARA,6
PD,15125,,1
PD,15126,TALENDO EXTRA,5
PD,15127,SANVINO,32
PD,15130,,1
PD,15130,INTREPID,2
PD,15142,,964
PD,15142,ALCANCE SYNC TEC,6559.8
PD,15149,COSAVET DF EDGE,1900
PD,15177,,70
PD,15177,ROTATE PLUS DF,1190
PD,15180,PLATFORM PLUS,120
PD,15198,,430
PD,15198,AZBANY,4
PD,15199,SAKURA,2
PD,15201,,12
PD,15201,FLOXY 400 SC,113
PD,15213,DEMETRINA FLOW,48.7
PD,15223,PANTANI,313
PD,15229,,1310
PD,15229,STOPPER P,20
PD,15233,DALET TRIO,813
PD,15235,,8
PD,15235,MOMENTUM,0.54
PD,15247,STOY,730
PD,15251,,407
PD,15251,AIRONE LIQUIDO,5562
PD,15253,,136
PD,15263,,1
PD,15263,DYNALI,6
PD,15264,,143
PD,15264,ENERVIN SC,3140
PD,15265,,2927
PD,15265,PROMAN FLOW,5578
PD,15267,KUSABI,71.3
PD,15275,DURAVIS,1313
PD,15281,MICROMEGAS,197
PD,15291,TURFENE PLUS,9.5
PD,15293,MAVITA 250 EC,40
PD,15294,,1457
PD,15302,,79
PD,15302,AMYLO X,15
PD,15302,AMYLO-X,387
PD,15307,,39
PD,15307,DEDALUS 25 WDG,16
PD,15310,NISSHIN EXTRA 6 OD,10
PD,15313,THIAMON FLOW,200
PD,15317,,4232
PD,15326,,1880
PD,15331,ZEFIR 25 WDG,118
PD,15333,APPLAUD PLUS,2
PD,15335,,1
PD,15335,U 46 ULTRA,21
PD,15337,,0.8
PD,15337,EXPRESS,1.6
PD,15344,FILAN WG,6
PD,15346,,76.25
PD,15348,,33
PD,15348,RIDOMIL GOLD R LIQUIDO,1543
PD,15349,,116
PD,15349,ARES 430 SC,302
PD,15358,ZOLFO FLOW MCT,1490
PD,15363,MEDEIRO 80 WG ADVANCE,450
PD,15369,MAGMA TRIPLE,900
PD,15378,,36
PD,15378,TRAXOS PRONTO 60,312
PD,15379,,108.76
PD,15379,AXIAL PRONTO 60,317
PD,15384,,53
PD,15384,LUNA EXPERIENCE,297
PD,15389,,710
PD,15401,,15305.5
PD,15401,TAIFUN MK CL,14127
PD,15402,DELTASAP,126
PD,15405,SHAMAL MK PLUS CL,458
PD,15410,DECA,364
PD,15411,DISHA,52
PD,15422,,12.24
PD,15422,TITUS DUO,36
PD,15433,,7
PD,15433,ATLAS,41
PD,15438,SANMITE 10 SC,1
PD,15448,REBEL TOP,74
PD,15449,,250
PD,15449,CIDELY,395
PD,15483,WISH,20
PD,15491,,67
PD,15491,SWORD UP,296.5
PD,15493,SIMUN 40 OD,13
PD,15499,SONG 70 WDG,8.5
PD,15501,QUIZ,173
PD,15507,,3
PD,15513,,200
PD,15513,OSSICLOR 35 WG GREEN,3643
PD,15536,,509
PD,15536,ANTAL,9
PD,15537,DELTAGRI,37
PD,15543,,343
PD,15543,LUMACHICIDA FER PFnPE,3893.6
PD,15543,LUMACHICIDA FER PFnPE 1 Kg,8
PD,15546,,120.9
PD,15546,BIATHLON 4D,95.85
PD,15549,,133
PD,15549,PROLECTUS 50 WG,6
PD,15550,,325
PD,15550,MERLIN FLEXX XTRA,20
PD,15553,,6
PD,15553,REGALIS PLUS,21
PD,15562,BELURE-T,1.16
PD,15563,TRAILER,12.64
PD,15566,,40
PD,15566,VISION PLUS,110
PD,15567,BELPROIL-A,1
PD,15574,,55
PD,15574,KARMA 85,465
PD,15583,,117
PD,15583,PIRAT,146
PD,15587,,4
PD,15597,CHECKMATE PUFFER CM,3.38
PD,15610,CYPERKILL 50 EC,168
PD,15612,,1.8
PD,15612,SEMPRA,5.7
PD,15621,BOTTO 50 EC,50
PD,15629,BADGER 45% WG,8.5
PD,15630,,4.5
PD,15630,CARSON 45% WG,45
PD,15635,,1931
PD,15635,ADENGO XTRA,4406.05
PD,15654,ACCORD,44
PD,15662,LESTRA,2.65
PD,15664,KORING 25 WG,224
PD,15665,,2.1
PD,15665,KEMPO SORBIE,171
PD,15668,,1
PD,15674,AMADEUS TOP,7.85
PD,15680,MITHRA 40 SC,322
PD,15689,,2
PD,15693,LISTEGO,6
PD,15712,,11160
PD,15712,SATELITE,117
PD,15715,VIDERYO F,45
PD,15718,GRANSTAR TRIO,0.55
PD,15722,ARMICARB 85,335
PD,15725,DUAXO,0.8
PD,15736,KOPRON 35 WG,70
PD,15741,,340
PD,15741,AVADEX FACTOR,50
PD,15744,REBOOT,28
PD,15745,RADICAL MASSO' PLUS,34
PD,15748,,203
PD,15748,SYLLIT 544 SC,142
PD,15751,VITENE TRIPLO R,1.5
PD,15752,CIDELY TOP,6
PD,15753,PYXIDES DUO,90
PD,15754,,5
PD,15759,DECIS TRAP,20
PD,15765,ACAROIL,0.5
PD,15769,,3360
PD,15780,OSSICLOR 50 PB GREEN,10
PD,15806,,2
PD,15806,ONYX,108
PD,15808,,55
PD,15808,CYMBAL FLOW,252
PD,15836,RATRON GW,15
PD,15837,,0.75
PD,15837,RATRON GL,3.75
PD,15838,,3590
PD,15838,ROUNDUP ULTRAMAX,3200
PD,15847,MAKURI,3
PD,15856,AZAKA,223
PD,15859,KATANGA EXPRESS,790
PD,15861,POWSYS,1330
PD,15868,CENTURION PRO,140
PD,15869,,557
PD,15869,OPTIX STAR DISPERSS,7347
PD,15870,CLIOPHAR 600 SL,0.4
PD,15890,CURZATE 60 WG,2
PD,15897,ALFIL WG,41
PD,15898,FILAL WG,0.25
PD,15899,SILICOSEC,2337
PD,15900,,8290
PD,15900,TRIKA EXPERT,10270
PD,15901,,11180
PD,15901,ERCOLE,28828
PD,15910,KARAKAS,4.5
PD,15911,,99
PD,15911,SPIROX,2130
PD,15915,,131
PD,15915,STARANE HD,46
PD,15926,,5229
PD,15926,MOJANG 600,6725.2
PD,15930,,0.5
PD,15930,TOMIRIS 125 EW,31
PD,15948,SINSAJO,12
PD,15961,,102
PD,15961,RETENGO NEW,582
PD,15965,BORDER,2
PD,15990,,0.8
PD,15990,SCIROCCO 125 EW,34.4
PD,16007,,825
PD,16007,REWARD,372
PD,16023,DIMBO 480 SL,15
PD,16032,,40
PD,16032,RADAR 10 EC,30
PD,16033,,12
PD,16033,HEREU SC,36
PD,16034,,12
PD,16034,DOURO 100 EC,9
PD,16037,,25
PD,16037,MOJANG TX,205
PD,16038,,55
PD,16038,CABRIO WG,146.5
PD,16051,LENNS,5
PD,16054,SINSTAR,116
PD,16056,,3
PD,16064,CREDIT 540,120
PD,16068,,92
PD,16068,FOLDER 80 WG,3314
PD,16074,,45
PD,16074,GLORIAL 25 EC,5
PD,16076,,112
PD,16076,SOLIS,728
PD,16083,STIKER FLOW,7
PD,16084,,5
PD,16084,BREVIS,7
PD,16085,,0.8
PD,16085,TRIMUR,5.13
PD,16089,BUGUIS,30.24
PD,16092,,194
PD,16092,CICLOPE,430
PD,16101,TOPAS COMBI LIQUIDO,141
PD,16104,ELCTIS TRIO WDG,6
PD,16104,ELECTIS TRIO WDG,53
PD,16106,BARCLAY PROPYZ,243
PD,16132,,2.4
PD,16157,ATLANTIS FLEX,52.14
PD,16167,MARACANA,16
PD,16170,,120
PD,16170,TRICUP FLOW,2258
PD,16171,,17.8
PD,16171,HADDEN,33
PD,16178,,5530
PD,16179,FOLLOW 80 WG,458
PD,16191,,154
PD,16191,TRIMAXX,181
PD,16194,ETRAVON PRO,4
PD,16197,COPPERFIELD 17 WG,490
PD,16198,EVORAM 15,45
PD,16199,CUPRORAM 35 WG BLU,1
PD,16200,CUPRORAM 35 WG NC,1940
PD,16205,IDROX 20,40
PD,16208,CLEANCLASTER,225
PD,16221,MADEX TOP,7
PD,16226,,11
PD,16232,MINERVE,0.4
PD,16235,KEYFOL WG,214
PD,16237,GOLBEX WG,20
PD,16242,CAPTAIN 80 WG,145
PD,16251,,20
PD,16251,AFFIRM OPTI,350
PD,16252,,105
PD,16261,BELOUKHA,380
PD,16271,,30
PD,16271,FRESCO,650
PD,16273,,39.25
PD,16273,SIVANTO PRIME,975.25
PD,16279,ERCOLE GR,570
PD,16285,,23
PD,16285,KALIMBA,76
PD,16287,,38
PD,16287,SOLIGOR,1
PD,16288,,272.75
PD,16288,AMPEXIO,25.25
PD,16290,AMADEUS ULTRA,2.55
PD,16293,,1
PD,16293,PACLOT NEW,8
PD,16295,RAPAX AS,10
PD,16299,,3365
PD,16305,,1
PD,16305,BONZI,19
PD,16312,TOMIGAN,102
PD,16313,OMNERA LQM,16
PD,16314,ZOXIS 250 SC,232
PD,16322,PENNY,211
PD,16323,PENDIWIN,17
PD,16325,,1951
PD,16325,EPIK SL,3390.13
PD,16325,EPIK SL 1 L,5
PD,16335,LIETO SC,2951
PD,16336,,36
PD,16336,DELAN SC,1167
PD,16361,FULL 80 WG,600
PD,16363,,296.5
PD,16363,SIRTAKI,819.8
PD,16364,,3497
PD,16364,BISMARK,12015
PD,16369,,45
PD,16369,ORTIVA TOP SC,251
PD,16379,,18
PD,16379,PREV-AM PLUS,338
PD,16381,,48
PD,16381,CALLICORE,183
PD,16384,,1915
PD,16384,ELATUS ERA,603
PD,16385,,1
PD,16385,ELATUS PLUS,37.75
PD,16395,,72
PD,16395,MOHICAN 500 SC,2
PD,16396,,1
PD,16396,TEMSA 100,67
PD,16403,CAPITAL SH,40
PD,16415,MADEX TWIN,0.1
PD,16425,,13
PD,16425,LASER 120 SC,149.25
PD,16427,,262
PD,16434,,4
PD,16438,,36
PD,16438,VELUM PRIME,24
PD,16439,,16
PD,16442,,343
PD,16442,PROFILER,627
PD,16448,NEALTA,1
PD,16457,,110
PD,16457,POLTIGLIA 20 WG GREEN,3114
PD,16461,,50
PD,16461,CENTURION 240 NEO,725
PD,16470,,0.6
PD,16470,COLUMBO 0.8 MG,8
PD,16472,,116
PD,16472,CONVISO ONE,13
PD,16475,CLEAVE,40
PD,16480,,472
PD,16480,3LOGY,1276
PD,16481,,1254.5
PD,16481,CALLISTO 480,427.7
PD,16485,ROMULAN,2
PD,16492,VASCO,7
PD,16498,,512
PD,16500,TRIBAL,1.44
PD,16501,,8
PD,16501,INSTRATA ELITE,9.5
PD,16523,MISTER C,10.08
PD,16527,,3
PD,16527,TELLUS WP,3
PD,16531,TEMPORIS STAR,329
PD,16536,,5
PD,16538,KITAMBA,11
PD,16542,LAOTTA,1
PD,16545,COPRANTOL HI BIO 2.0,326
PD,16562,,155
PD,16562,DELAN PRO,4225
PD,16563,,2
PD,16563,DOROTRIN 25 EC,135
PD,16565,,0.5
PD,16565,EXECUTIVE GOLD,0.2
PD,16567,,20
PD,16570,,39
PD,16570,SENCOR 600 SC,72
PD,16572,DAKOFAKA,11.9
PD,16573,FIGHTER,462
PD,16574,ERBITOX SUPREME,21
PD,16575,TRIMMER 50 WG,0.74
PD,16577,,7
PD,16577,U46 COMBI DUO,88
PD,16596,SANIUM SL25 PFnPE,91.98
PD,16596,SANIUM SL25 PFnPE 5 ml,0.03
PD,16597,,218.5
PD,16598,,121.6
PD,16598,SANIUM AL PFnPE,250.33
PD,16598,SANIUM AL PFnPE 800 ml,28.8
PD,16606,PHYTO SARCAN,920
PD,16607,,90
PD,16609,SAVIAL FORTE,160
PD,16616,,933
PD,16616,VALLEY,1894
PD,16618,COLZA POWER PFnPE,124.01
PD,16619,ACTELLIC SMOKE GENERATOR,133.2
PD,16625,,0.2
PD,16625,MAINSPRING,0.8
PD,16630,NATUREN LIMEX PFnPE,1070.25
PD,16632,,1.5
PD,16632,LUNA SENSATION,4
PD,16641,RINIDI,12.76
PD,16643,,192
PD,16643,SUCCESS GR,1860.5
PD,16654,,2
PD,16654,POLYVERSUM,10
PD,16657,,5
PD,16657,CENTURY PRO,5080
PD,16658,,151
PD,16658,DAGONIS,481
PD,16660,ACTLET C,160
PD,16663,ACTLET F,888
PD,16667,,1013
PD,16667,REVOLUTION,892
PD,16690,,393.25
PD,16690,KESTREL,402.75
PD,16694,CHANON,50
PD,16699,,0.6
PD,16699,RIMURON,0.2
PD,16701,,0.6
PD,16711,BUZIN,4.5
PD,16749,FOLPAN ENERGY,455
PD,16755,DANEVA,45
PD,16775,KATANGA TRIPLO,120
PD,16776,,165.31
PD,16776,ASSET FIVE,558.75
PD,16779,TONALE,676
PD,16780,SERENADE ASO,445
PD,16783,,4246
PD,16784,CUPROBEL TRI,270
PD,16787,,4535
PD,16787,CLINIC ST,345
PD,16790,NORDOX ENERGY,95
PD,16793,,16
PD,16793,NIMBUS 250 EC,18
PD,16796,JOICE 55 D,67
PD,16797,,30
PD,16797,DEMETRINA 25 EC,15
PD,16799,ALEXIN 75 LS,727
PD,16802,,1215
PD,16802,ZYPAR,2692
PD,16803,BENTA 480 SL,2
PD,16808,NEXT,22
PD,16813,,52.7
PD,16814,,6.5
PD,16814,TREZAC,20
PD,16818,FLUAZINOVA PLUS,21
PD,16819,NATUR BREAKER,123
PD,16820,,1134.01
PD,16827,,50
PD,16827,MAISOT,51
PD,16828,,25.5
PD,16828,MAKURI MAX,12
PD,16831,,10
PD,16831,GLIFENE BIOGRADE,6591
PD,16833,,700
PD,16833,PANTOX 360 SUPER,3145
PD,16835,,6.75
PD,16836,,2725
PD,16836,STALLION IT SYNC,245
PD,16841,,2940
PD,16842,CUPRAVIT BIO ADVANCED,80
PD,16843,,1290
PD,16846,VESTICOR,74.1
PD,16857,SHORTTRACK,1
PD,16858,KENJA,13
PD,16868,,96.5
PD,16882,,144
PD,16882,PROPULSE,81
PD,16886,,73.8
PD,16886,CLOSER,308.27
PD,16895,ZORVEC ENICADE,5.4
PD,16896,,6
PD,16897,KATOUN GOLD,50
PD,16901,BELOUKHA GARDEN PFnPO,1.5
PD,16902,,120
PD,16902,AVIATOR XPRO,44
PD,16904,,36
PD,16904,KIDEKA 100 SC,193
PD,16939,SARUMO,138
PD,16945,,19.6
PD,16945,SERCADIS,262
PD,16946,,1
PD,16946,DARAMUN,496
PD,16950,MANAMID 100 SC,405
PD,16951,ESQUIVE WP,10
PD,16957,,346
PD,16957,ZORVEC VINABRIA,4083
PD,16958,PROLIANT,0.6
PD,16963,,40
PD,16963,AVENOX 240,130.75
PD,16968,,49
PD,16976,,105
PD,16976,VITIKAPPA,680
PD,16988,,540
PD,16988,NAIF,2780
PD,17003,,41
PD,17003,PRIAXOR,132
PD,17005,CLOMATE,25.5
PD,17006,MONCUT,133
PD,17008,LALGUARD M52 OD,11
PD,17009,,8040
PD,17009,GLIFOCHEM,1320
PD,17010,TIXAL TRI,190
PD,17034,HF-CALIBRA,2
PD,17038,,1516
PD,17038,TUAREG NEW,3837
PD,17058,,7
PD,17058,ROMEO,62
PD,17059,VINTEC,1.1
PD,17066,,190
PD,17066,PRAXIM,971
PD,17069,TIOVIT L,235
PD,17075,,154.53
PD,17075,MOVIDA,9.1
PD,17076,,2
PD,17076,GAZELLE,53
PD,17079,,6060
PD,17079,FORCE EVO,5360
PD,17081,CUPROSSIL IDRO NEW 20 WG,1204
PD,17090,,1500
PD,17091,,270
PD,17091,CHAMP 20 WG,10
PD,17093,LANDING,912
PD,17099,,3
PD,17099,ZAKEO 250 SC,144
PD,17112,,49
PD,17112,DIFCOR,88
PD,17113,MIKAL F,276
PD,17115,,552
PD,17115,ZETROLA,677
PD,17116,,341
PD,17116,ACTIVUS ME,1183
PD,17119,SQUARE EC,58
PD,17121,ATLANTIS ACTIV,71.94
PD,17122,IDROX 25 WG,4570
PD,17128,JURA EC,10
PD,17129,COSAVET FLOW,20
PD,17130,,40
PD,17149,,3
PD,17165,,164
PD,17165,WASAN,19
PD,17170,BELKAP EXTRA,31
PD,17178,,1213
PD,17178,TOTAL GREEN L,78
PD,17193,MAZICA,0.44
PD,17194,DICARINI,102.08
PD,17203,PETANCK SC,26
PD,17204,,451
PD,17205,CIDIAL,12
PD,17209,,40
PD,17209,DAVAI,1046
PD,17211,GENKOTSU,74
PD,17212,,283
PD,17212,ISERAN,2356
PD,17217,,20.25
PD,17217,ARMICARB SPRAY PFnPE,75
PD,17234,,1.5
PD,17248,,87
PD,17248,ZORVEC VINABEL,35
PD,17254,,2.3
PD,17261,POKER GEO,720
PD,17268,,50
PD,17268,KUKI 70,45
PD,17270,ASCRA XPRO,584
PD,17272,SERIFEL,126.5
PD,17275,IPANEMA,14
PD,17275,NOTO CLASS,6
PD,17278,,292
PD,17278,KIDEKA,494
PD,17284,RODEO PLUS,5065
PD,17293,DIAGONAL,568
PD,17294,,3
PD,17294,ZORVEC EPICALTRIN,0.9
PD,17298,MARQUIS,23
PD,17300,KINDRA,148
PD,17304,KAN-DOO,112
PD,17305,OMIX,5
PD,17309,TAYREX,3
PD,17319,,7
PD,17320,,29.5
PD,17320,SENIOR 75 WG,106
PD,17323,CONTENDER 800,1
PD,17328,"RHIZOPON AA POLVERE 0,5%",1.5
PD,17330,RHIZOPON AA POLVERE 2%,0.5
PD,17343,ALTER 80,25
PD,17344,DIPIRIL,3
PD,17345,ARPEL WG,10
PD,17346,,256
PD,17346,EXOSET 240 EC,948
PD,17348,SPITFIRE,24
PD,17353,KAMBA 480 SL,1
PD,17358,,522
PD,17358,BLAISE ULTRA,1332
PD,17360,,254
PD,17360,MAGO,4487
PD,17369,ECOMIX,1555
PD,17371,,220
PD,17372,COPRANTOL 30 WG,65
PD,17373,CYCLO MAX SC,23
PD,17377,,0.71
PD,17377,REFINE SX,41.22
PD,17378,GACHINKO,21.6
PD,17387,WARDEN C,3
PD,17389,SHARK PF,6
PD,17396,ORASO PRO,395
PD,17398,,928
PD,17402,BOTECTOR NEW,10
PD,17407,WINTECH,1173
PD,17410,DRONSAR,24
PD,17421,AGRIZOLE 250,1
PD,17422,,96
PD,17422,ENVITA SC,3683
PD,17435,RIDOMIL GOLD COMBI WG,2194
PD,17436,WARDEN F,198
PD,17438,,38
PD,17438,DRIBBLING EC,60
PD,17451,,48
PD,17451,TEKKEN,454
PD,17452,,48.75
PD,17452,TARCAN,2.25
PD,17454,,3790.8
PD,17454,ENCARIT,1810
PD,17455,PALIO,189.5
PD,17461,,92.98
PD,17461,ORONDIS,3
PD,17469,,112.11
PD,17469,TAEGRO,118.76
PD,17470,,10
PD,17470,LIMOCIDE,333
PD,17471,,109.2
PD,17472,,911
PD,17472,JADE,825
PD,17475,RODAL 240,3.5
PD,17489,BELTHIRUL,3
PD,17496,,202
PD,17497,CALDERA,7
PD,17502,LINCE,2
PD,17503,BORDOLESE 20,975
PD,17523,LUMIX BIO,23
PD,17524,ALCOBAN,7
PD,17532,CONTENDER PLUS,38
PD,17541,,139
PD,17541,CHANTICO,181.5
PD,17544,KABUL,271
PD,17549,SENPAI,3
PD,17555,MERITARE,550
PD,17573,,1238
PD,17580,GOLTIX SUPER,95
PD,17586,,456
PD,17586,AXIAL ONE,812
PD,17597,,9
PD,17597,SHINKON,1.13
PD,17598,,18.5
PD,17598,AFINTO,16.28
PD,17601,ANDROMEDA,16
PD,17605,BACK 100 SC,160
PD,17611,,63
PD,17612,,319.58
PD,17612,RABONA,105.75
PD,17613,MACUSOL,60
PD,17615,WARDEN EVO,7
PD,17631,,80
PD,17633,TROLLER 50 SC,3.75
PD,17634,,2223
PD,17634,FRAXION,194
PD,17638,AZUMO 80 WG,1000
PD,17650,IRONMAX PRO,600
PD,17651,,580
PD,17651,METAREX ONE,535
PD,17655,,515
PD,17656,BIOVIS,16
PD,17660,ACTIGAN EKO,25
PD,17661,PRESTIGAN EKO,12
PD,17665,,1
PD,17666,,78
PD,17666,PROSARO PLUS,327
PD,17671,,103
PD,17671,VENZAR SC,9
PD,17680,,14
PD,17680,GALILEO,1151
PD,17681,FRAMEX,324
PD,17682,CASINO ROYALE,20
PD,17683,MALLEN,5
PD,17687,ELTIRA,27
PD,17689,,13
PD,17689,MOXYL MK,13
PD,17692,CURAME 25 WG GREEN,480
PD,17693,,3680
PD,17693,HATTRICK 30 WG,330
PD,17696,SUPRACAFFARO 30 WG,70
PD,17698,ASSORAM ELITE 20 WDG,1140
PD,17699,IDROX 15,1710
PD,17709,MIDAURIL R FLOW,60
PD,17726,,2.7
PD,17726,REXXAR,5.9
PD,17736,,875
PD,17742,PRIVIUM,1
PD,17743,SHALLOW,320
PD,17744,CHOUCAS,66
PD,17745,PREDILECTO,301
PD,17746,,44
PD,17746,CLEMATIS,153
PD,17749,DRONE,205
PD,17751,PRAKTIS,290
PD,17752,,20
PD,17752,STAVENTO,434
PD,17754,,49
PD,17754,REVYCARE,1782
PD,17760,,15.4
PD,17766,ENERVIN SYSTEM,1744
PD,17767,CORPRIMA,48.5
PD,17769,VULPIN,3
PD,17781,EUSKATEL,353.6
PD,17785,,10
PD,17785,ZORVEC ENTECTA,2.5
PD,17797,,36
PD,17798,BOX,25
PD,17803,,162
PD,17804,ESSEN’CIEL,80
PD,17807,,14
PD,17807,PARLEAF,1093.5
PD,17810,,70
PD,17813,,5
PD,17813,NYMEO,55
PD,17819,,596
PD,17820,,35
PD,17824,,421
PD,17824,MIRADOR TURBO,470
PD,17826,,92
PD,17826,DOMARK 125 PLUS,80
PD,17834,CELADA LB 400,6.35
PD,17840,,1575
PD,17840,OLIOCIN PLUS,50
PD,17863,AFFLANK,10
PD,17864,PHYTON,6
PD,17865,,255
PD,17870,GEISER,214.09
PD,17873,,1008.15
PD,17880,,10
PD,17880,AZULEO,3
PD,17888,,32.5
PD,17888,VOLIAM,150.9
PD,17890,GEATER MAXI,1530
PD,17894,TRIKA ENERGY,440
PD,17896,FORTUNE DISPERSS,21160
PD,17897,,3100
PD,17904,,1
PD,17913,,807
PD,17917,ZORIONA,90
PD,17920,,731
PD,17920,GHIBLI TM,185
PD,17921,,3745
PD,17922,,603
PD,17923,ARNOS SC,3
PD,17924,,28
PD,17931,,1321
PD,17932,ORO-QUIN,742
PD,17938,,653
PD,17938,CLINIC TF,20
PD,17943,,77.43
PD,17943,RINPODE BV,10.4
PD,17944,HOKONZA,187
PD,17946,,312
PD,17951,,568.5
PD,17951,AUDACE SC,1002
PD,17952,PLANTIVAX SL,53
PD,17953,AVOXA,60
PD,17955,,332
PD,17955,MAGANIC,1217
PD,17957,HERITAGE,1
PD,17959,VALDOR EXPERT,12
PD,17961,SOILGUARD 0.5 GR,620
PD,17962,ACELEPRYN 200 SC,1.55
PD,17963,TIOVIT 800 L,30
PD,17966,,10
PD,17976,MESOCORE 100 SC,1596
PD,18000,DECIS TRAP DROSOPHILA,20
PD,18001,MIKONOS,75
PD,18002,Vitanica TC Protect,26
PD,18003,,150
PD,18003,CUNEB,50
PD,18021,PECARI 300,244.35
PD,18022,,2925
PD,18044,PATTON FLEX,274
PD,18056,,212
PD,18067,,443
PD,18067,MAXENTIS,337
PD,18070,,1873
PD,18070,JANERO 480 SL,555
PD,18072,,7
PD,18072,SONAVIO,25
PD,18074,,5885
PD,18074,ROUNDUP FUTURE,19577
PD,18074,ROUNDUP FUTURE 1 L,3
PD,18074,ROUNDUP FUTURE 15 L,15
PD,18074,ROUNDUP FUTURE 5 L,5
PD,18076,FLAME DUO,22.48
PD,18081,,75
PD,18081,DIFECOL,293
PD,18082,SERCADIS SC,129.9
PD,18084,,33526
PD,18092,,272
PD,18092,REVYSTAR XL,518
PD,18097,MECTINA,700
PD,18109,,6
PD,18109,KASKO MET,241
PD,18111,,37
PD,18111,ARRODIM,332
PD,18119,,36
PD,18119,SINALA,1101
PD,18121,,108
PD,18121,MIKAL PREMIUM,48
PD,18125,ALLSTAR,0.5
PD,18126,BOTREFIN Plus,13
PD,18129,METSO,177
PD,18133,,7
PD,18133,TACOS,293
PD,18137,,361
PD,18137,REVYSION,2115
PD,18138,,1150
PD,18139,IRONITE PFNPE,987.5
PD,18139,IRONITE PFNPE  da gr 1000,60
PD,18139,IRONITE PFNPE  da gr 500,42
PD,18139,IRONITE PFNPE 1 Kg,34
PD,18143,QUESTAR,15
PD,18148,BUGGY GOLD,2020
PD,18149,EXITUL,75
PD,18152,,1262
PD,18155,REVYSTAR,7
PD,18159,,640
PD,18166,,37
PD,18166,MERISTO,4
PD,18172,,185
PD,18176,,177
PD,18176,EDAPTIS,479
PD,18181,,877
PD,18181,UNIVOQ,1504
PD,18190,MODIF,133
PD,18206,,74.81
PD,18206,ZONGRUUM,3.38
PD,18213,BACILLUS CHEMIA PFnPE,17.7
PD,18213,BACILLUS CHEMIA PFnPE 100 g,2.4
PD,18213,BACILLUS CHEMIA PFnPE 50 g,1.15
PD,18216,,12
PD,18216,VITIKAPPA PFnPE,174.75
PD,18222,,403
PD,18222,FERRAMOL PFnPE,1192
PD,18222,FERRAMOL PFnPE  da gr 1000,41
PD,18222,FERRAMOL PFnPE  da gr 500,12
